asset_id,date,t_index,state_value,degradation_rate,risk_group,intervention_flag,stabilized
3372868164,2016-04-12,0,0.2869343107805575,,mid,0,False
3372868164,2016-04-13,1,-5.105881165852681,,mid,0,True
3372868164,2016-04-14,2,-2.2146921620190776,,mid,0,True
3372868164,2016-04-15,3,-0.7677339877104643,-0.3515560994970072,mid,1,True
3372868164,2016-04-16,4,-0.2007854947048117,-0.1219299513713422,mid,1,True
3372868164,2016-04-17,5,-0.3832869242557302,-0.1340442470072575,mid,1,True
3372868164,2016-04-18,6,-0.0314594471683126,-0.0530656263248116,mid,0,True
3372868164,2016-04-19,7,0.2021288137773425,-0.0121150710004592,mid,0,False
3372868164,2016-04-20,8,0.6582806210582349,0.8234516838444165,mid,0,False
3372868164,2016-04-21,9,-0.2598915338961723,0.2792572325889865,mid,0,True
3372868164,2016-04-22,10,0.7416274635129947,0.2156230644604941,mid,0,False
3372868164,2016-04-23,11,0.1708186242837556,0.0530863027126524,mid,0,True
3372868164,2016-04-24,12,0.0810944084543542,0.0663401903871548,mid,0,True
3372868164,2016-04-25,13,0.2162065262798762,0.0353808533497412,mid,0,False
3372868164,2016-04-26,14,-0.4429696408267128,-0.0921569220862936,mid,0,False
3372868164,2016-04-27,15,-0.298155774144023,-0.1366337707431797,mid,1,False
3372868164,2016-04-28,16,-0.0738282734711188,0.0265804657750076,mid,0,False
3372868164,2016-04-29,17,-0.4674953905600426,-0.1727318362961482,mid,1,False
3372868164,2016-04-30,18,0.2503661804727712,0.0113639365984307,mid,0,False
3372868164,2016-05-01,19,0.9745033582838228,0.1276298499756383,mid,0,False
3977333714,2016-04-12,0,0.2466366298327398,,high,0,False
3977333714,2016-04-13,1,-1.1629823125835244,,high,0,True
3977333714,2016-04-14,2,0.3834728707251591,,high,0,True
3977333714,2016-04-15,3,-1.4660179927347596,-0.5708848741891664,high,1,True
3977333714,2016-04-16,4,-1.0151110048109993,-0.3154369086609347,high,1,True
3977333714,2016-04-17,5,-1.1009102320143096,-0.2695093723694098,high,1,True
3977333714,2016-04-18,6,-1.3815871032136169,-0.2713706221743928,high,1,True
3977333714,2016-04-19,7,-0.1243873413388922,-0.0530034244530903,high,1,False
3977333714,2016-04-20,8,0.8428511919435573,0.2865476435038688,high,0,False
3977333714,2016-04-21,9,1.1312424212749148,0.1068242215071079,high,0,False
3977333714,2016-04-22,10,0.5088011162716692,0.282117015572347,high,0,False
3977333714,2016-04-23,11,0.7106903180704185,0.2465430461259168,high,0,False
3977333714,2016-04-24,12,-0.3215488736118483,0.1113373369146372,high,0,False
3977333714,2016-04-25,13,-0.3747435489532925,0.1438347934657606,high,0,False
3977333714,2016-04-26,14,-0.2583780857385923,-0.0191415349142428,high,0,False
3977333714,2016-04-27,15,0.0679437323322874,-0.1107010656587528,high,1,False
3977333714,2016-04-28,16,0.9038079742706931,-0.0324906352863174,high,0,False
3977333714,2016-04-29,17,0.039402068978173,-0.0670570067562137,high,1,False
3977333714,2016-04-30,18,0.2651407431642942,-0.0636499392723035,high,1,True
3977333714,2016-05-01,19,-0.7150115100778615,-0.0562089480665733,high,1,True
3977333714,2016-05-02,20,-0.7345153278377495,-0.0513959684120653,high,1,False
3977333714,2016-05-03,21,-0.8796458115801189,-0.0887525322630752,high,1,False
3977333714,2016-05-04,22,-0.2601589536540978,-0.0468718122837693,high,0,False
3977333714,2016-05-05,23,-0.2119344940667622,-0.159391781191065,high,1,False
3977333714,2016-05-06,24,-0.2019156097735596,-0.0344739541073903,high,0,False
